date,medicine_name,category,past_7_day_sales,past_30_day_avg_sales,current_stock,days_to_expiry,price_per_unit,daily_sales_real,next_7_day_demand,month,live_temp,live_humidity,is_rainy,fever_trend,allergy_trend
2017-10-26,Crocin,N02BE,265.45,40.04,378,346,153,38.0,202.0,10,26.92,83,0,56,0
2017-10-27,Crocin,N02BE,277.95,40.02,168,335,298,26.0,213.39999999999998,10,26.92,83,0,56,0
2017-10-28,Crocin,N02BE,267.7,39.620000000000005,165,187,250,24.1,222.3,10,26.92,83,0,56,0
2017-10-29,Crocin,N02BE,266.6,39.16166666666666,228,208,44,36.0,221.75,10,26.92,83,0,56,0
2017-10-30,Crocin,N02BE,244.79999999999998,39.181666666666665,223,392,255,32.8,209.14999999999998,10,26.92,83,0,56,0
2017-10-31,Crocin,N02BE,249.0,38.211666666666666,191,18,289,38.0,191.14999999999998,10,26.92,83,0,56,0
2017-11-01,Crocin,N02BE,221.8,37.075,92,158,111,23.0,177.35,11,26.92,83,0,56,0
2017-11-02,Crocin,N02BE,217.89999999999998,37.24166666666667,243,189,201,22.1,184.04999999999998,11,26.92,83,0,56,0
2017-11-03,Crocin,N02BE,202.0,36.07166666666667,316,330,222,37.4,180.64999999999998,11,26.92,83,0,56,0
2017-11-04,Crocin,N02BE,213.39999999999998,36.085,207,177,120,33.0,179.64999999999998,11,26.92,83,0,56,0
2017-11-05,Crocin,N02BE,222.3,35.825,191,27,217,35.45,184.2,11,26.92,83,0,56,0
2017-11-06,Crocin,N02BE,221.75,35.68,115,193,143,20.2,208.20000000000002,11,26.92,83,0,56,0
2017-11-07,Crocin,N02BE,209.14999999999998,35.178333333333335,70,379,176,20.0,195.00000000000003,11,26.92,83,0,56,0
2017-11-08,Crocin,N02BE,191.14999999999998,33.275,55,84,299,9.2,202.8,11,26.92,83,0,56,0
2017-11-09,Crocin,N02BE,177.35,33.58166666666666,219,16,311,28.8,191.60000000000002,11,26.92,83,0,56,0
2017-11-10,Crocin,N02BE,184.04999999999998,33.708333333333336,236,317,323,34.0,191.60000000000002,11,26.92,83,0,56,0
2017-11-11,Crocin,N02BE,180.64999999999998,33.528333333333336,116,97,249,32.0,202.10000000000002,11,26.92,83,0,56,0
2017-11-12,Crocin,N02BE,179.64999999999998,33.22833333333333,157,216,55,40.0,191.10000000000002,11,26.92,83,0,56,0
2017-11-13,Crocin,N02BE,184.2,33.295,280,306,326,44.2,175.70000000000002,11,26.92,83,0,56,0
2017-11-14,Crocin,N02BE,208.20000000000002,33.361666666666665,28,159,184,6.8,191.29999999999998,11,26.92,83,0,56,0
2017-11-15,Crocin,N02BE,195.00000000000003,32.355000000000004,125,382,47,17.0,200.4,11,26.92,83,0,56,0
2017-11-16,Crocin,N02BE,202.8,31.418333333333337,127,284,24,17.6,217.1,11,26.92,83,0,56,0
2017-11-17,Crocin,N02BE,191.60000000000002,31.131666666666664,370,30,80,34.0,217.42399999999998,11,26.92,83,0,56,0
2017-11-18,Crocin,N02BE,191.60000000000002,30.50333333333333,139,394,326,42.5,201.42399999999998,11,26.92,83,0,56,0
2017-11-19,Crocin,N02BE,202.10000000000002,31.069999999999997,182,94,89,29.0,203.624,11,26.92,83,0,56,0
2017-11-20,Crocin,N02BE,191.10000000000002,30.82833333333333,130,380,187,28.8,209.649,11,26.92,83,0,56,0
2017-11-21,Crocin,N02BE,175.70000000000002,30.948333333333334,148,326,251,22.4,227.84900000000002,11,26.92,83,0,56,0
2017-11-22,Crocin,N02BE,191.29999999999998,29.768333333333334,223,286,182,26.1,234.349,11,26.92,83,0,56,0
2017-11-23,Crocin,N02BE,200.4,29.685000000000002,151,303,52,34.3,230.049,11,26.92,83,0,56,0
2017-11-24,Crocin,N02BE,217.1,28.654999999999998,309,199,74,34.324,221.12500000000003,11,26.92,83,0,56,0
2017-11-25,Crocin,N02BE,217.42399999999998,28.90246666666667,285,354,295,26.5,216.625,11,26.92,83,0,56,0
2017-11-26,Crocin,N02BE,201.42399999999998,28.519133333333336,193,351,208,31.2,218.825,11,26.92,83,0,56,0
2017-11-27,Crocin,N02BE,203.624,28.692466666666668,383,348,234,34.825,199.60000000000002,11,26.92,83,0,56,0
2017-11-28,Crocin,N02BE,209.649,29.049966666666666,436,88,113,40.6,176.1,11,26.92,83,0,56,0
2017-11-29,Crocin,N02BE,227.84900000000002,29.203300000000002,191,174,224,32.6,172.7,11,26.92,83,0,56,0
2017-11-30,Crocin,N02BE,234.349,29.196633333333338,210,282,51,30.0,167.6,11,26.92,83,0,56,0
2017-12-01,Crocin,N02BE,230.049,28.92996666666667,130,103,345,25.4,186.39999999999998,12,26.92,83,0,56,0
2017-12-02,Crocin,N02BE,221.12500000000003,29.00996666666667,108,255,60,22.0,201.0,12,26.92,83,0,56,0
2017-12-03,Crocin,N02BE,216.625,29.006633333333337,176,249,109,33.4,215.60000000000002,12,26.92,83,0,56,0
2017-12-04,Crocin,N02BE,218.825,28.873300000000004,68,136,94,15.6,234.39999999999998,12,26.92,83,0,56,0
2017-12-05,Crocin,N02BE,199.60000000000002,28.293300000000002,144,300,256,17.1,261.3,12,26.92,83,0,56,0
2017-12-06,Crocin,N02BE,176.1,27.681633333333334,147,360,156,29.2,261.1,12,26.92,83,0,56,0
2017-12-07,Crocin,N02BE,172.7,27.98163333333333,183,51,56,24.9,266.2,12,26.92,83,0,56,0
2017-12-08,Crocin,N02BE,167.6,28.144966666666665,349,221,116,44.2,251.0,12,26.92,83,0,56,0
2017-12-09,Crocin,N02BE,186.39999999999998,29.311633333333337,281,48,233,36.6,251.0,12,26.92,83,0,56,0
2017-12-10,Crocin,N02BE,201.0,29.571633333333335,181,203,52,48.0,240.0,12,26.92,83,0,56,0
2017-12-11,Crocin,N02BE,215.60000000000002,30.0383,269,245,331,34.4,237.20000000000002,12,26.92,83,0,56,0
2017-12-12,Crocin,N02BE,234.39999999999998,30.118299999999998,455,37,54,44.0,193.2,12,26.92,83,0,56,0
2017-12-13,Crocin,N02BE,261.3,30.251633333333334,239,355,163,29.0,191.39999999999998,12,26.92,83,0,56,0
2017-12-14,Crocin,N02BE,261.1,29.744966666666667,217,271,278,30.0,184.79999999999998,12,26.92,83,0,56,0
2017-12-15,Crocin,N02BE,266.2,30.5183,221,370,32,29.0,181.8,12,26.92,83,0,56,0
2017-12-16,Crocin,N02BE,251.0,30.9183,256,360,173,36.6,173.5,12,26.92,83,0,56,0
2017-12-17,Crocin,N02BE,251.0,31.551633333333335,158,206,155,37.0,168.7,12,26.92,83,0,56,0
2017-12-18,Crocin,N02BE,240.0,31.651633333333333,244,93,342,31.6,152.63,12,26.92,83,0,56,0
2017-12-19,Crocin,N02BE,237.20000000000002,31.288299999999996,0,42,169,0.0,209.53,12,26.92,83,0,56,0
2017-12-20,Crocin,N02BE,193.2,30.32163333333333,147,365,109,27.2,215.03000000000003,12,26.92,83,0,56,0
2017-12-21,Crocin,N02BE,191.39999999999998,30.2683,68,256,216,23.4,226.98000000000002,12,26.92,83,0,56,0
2017-12-22,Crocin,N02BE,184.79999999999998,30.30163333333333,134,312,235,26.0,242.38,12,26.92,83,0,56,0
2017-12-23,Crocin,N02BE,181.8,30.298299999999998,270,386,84,28.3,264.08,12,26.92,83,0,56,0
2017-12-24,Crocin,N02BE,173.5,30.098300000000002,171,304,146,32.2,302.08000000000004,12,26.92,83,0,56,0
2017-12-25,Crocin,N02BE,168.7,30.027499999999996,108,290,156,15.53,286.54999999999995,12,26.92,83,0,56,0
2017-12-26,Crocin,N02BE,152.63,29.661833333333334,221,122,162,56.9,267.65,12,26.92,83,0,56,0
2017-12-27,Crocin,N02BE,209.53,30.518500000000003,133,241,102,32.7,288.95000000000005,12,26.92,83,0,56,0
2017-12-28,Crocin,N02BE,215.03000000000003,30.447666666666667,252,146,71,35.35,292.8,12,26.92,83,0,56,0
2017-12-29,Crocin,N02BE,226.98000000000002,30.272666666666666,131,371,304,41.4,277.40000000000003,12,26.92,83,0,56,0
2017-12-30,Crocin,N02BE,242.38,30.565999999999995,358,228,305,50.0,300.40000000000003,12,26.92,83,0,56,0
2017-12-31,Crocin,N02BE,264.08,31.232666666666667,405,312,179,70.2,230.2,12,26.92,83,0,56,0
2018-01-01,Crocin,N02BE,302.08000000000004,32.726,1,332,88,0.0,259.8,1,26.92,83,0,56,0
2018-01-02,Crocin,N02BE,286.54999999999995,31.992666666666665,250,67,56,38.0,255.625,1,26.92,83,0,56,0
2018-01-03,Crocin,N02BE,267.65,32.146,561,290,21,54.0,246.125,1,26.92,83,0,56,0
2018-01-04,Crocin,N02BE,288.95000000000005,33.426,241,238,335,39.2,244.52500000000003,1,26.92,83,0,56,0
2018-01-05,Crocin,N02BE,292.8,34.162666666666674,106,54,348,26.0,260.52500000000003,1,26.92,83,0,56,0
2018-01-06,Crocin,N02BE,277.40000000000003,34.056000000000004,380,127,195,73.0,219.52500000000003,1,26.92,83,0,56,0
2018-01-07,Crocin,N02BE,300.40000000000003,35.65933333333333,0,303,197,0.0,255.52500000000003,1,26.92,83,0,56,0
2018-01-08,Crocin,N02BE,230.2,34.186,257,397,224,29.6,251.925,1,26.92,83,0,56,0
2018-01-09,Crocin,N02BE,259.8,33.952666666666666,265,253,84,33.825,236.10000000000002,1,26.92,83,0,56,0
2018-01-10,Crocin,N02BE,255.625,33.48016666666667,338,101,134,44.5,221.8,1,26.92,83,0,56,0
2018-01-11,Crocin,N02BE,246.125,33.816833333333335,170,260,282,37.6,242.59999999999997,1,26.92,83,0,56,0
2018-01-12,Crocin,N02BE,244.52500000000003,33.603500000000004,227,307,337,42.0,223.99999999999997,1,26.92,83,0,56,0
2018-01-13,Crocin,N02BE,260.52500000000003,34.036833333333334,314,294,340,32.0,230.0,1,26.92,83,0,56,0
2018-01-14,Crocin,N02BE,219.52500000000003,34.103500000000004,408,264,274,36.0,226.8,1,26.92,83,0,56,0
2018-01-15,Crocin,N02BE,255.52500000000003,34.33683333333333,215,389,271,26.0,229.8,1,26.92,83,0,56,0
2018-01-16,Crocin,N02BE,251.925,33.9835,127,274,228,18.0,250.4,1,26.92,83,0,56,0
2018-01-17,Crocin,N02BE,236.10000000000002,33.35016666666667,290,255,218,30.2,252.2,1,26.92,83,0,56,0
2018-01-18,Crocin,N02BE,221.8,33.3035,435,49,331,58.4,230.60000000000002,1,26.92,83,0,56,0
2018-01-19,Crocin,N02BE,242.59999999999997,35.25016666666667,117,90,34,23.4,269.4,1,26.92,83,0,56,0
2018-01-20,Crocin,N02BE,223.99999999999997,35.1235,220,165,276,38.0,284.3,1,26.92,83,0,56,0
2018-01-21,Crocin,N02BE,230.0,35.610166666666665,171,293,304,32.8,306.5,1,26.92,83,0,56,0
2018-01-22,Crocin,N02BE,226.8,35.83683333333333,160,294,119,29.0,325.4,1,26.92,83,0,56,0
2018-01-23,Crocin,N02BE,229.8,35.86016666666667,210,226,328,38.6,323.79999999999995,1,26.92,83,0,56,0
2018-01-24,Crocin,N02BE,250.4,36.073499999999996,159,367,15,32.0,322.2,1,26.92,83,0,56,0
2018-01-25,Crocin,N02BE,252.2,36.622499999999995,131,351,134,36.8,315.90000000000003,1,26.92,83,0,56,0
2018-01-26,Crocin,N02BE,230.60000000000002,35.9525,623,185,343,62.2,308.3,1,26.92,83,0,56,0
2018-01-27,Crocin,N02BE,269.4,36.935833333333335,433,364,99,52.9,322.5,1,26.92,83,0,56,0
2018-01-28,Crocin,N02BE,284.3,37.520833333333336,425,263,16,55.0,318.09999999999997,1,26.92,83,0,56,0
2018-01-29,Crocin,N02BE,306.5,37.97416666666667,162,53,43,47.9,323.2,1,26.92,83,0,56,0
2018-01-30,Crocin,N02BE,325.4,37.90416666666667,418,157,223,37.0,337.7,1,26.92,83,0,56,0
2018-01-31,Crocin,N02BE,323.79999999999995,36.7975,168,33,320,30.4,352.09999999999997,1,26.92,83,0,56,0
2018-02-01,Crocin,N02BE,322.2,37.810833333333335,162,202,92,30.5,368.59999999999997,2,26.92,83,0,56,0
2018-02-02,Crocin,N02BE,315.90000000000003,37.560833333333335,274,198,124,54.6,361.0,2,26.92,83,0,56,0
2018-02-03,Crocin,N02BE,308.3,37.58083333333333,572,205,290,67.1,354.29999999999995,2,26.92,83,0,56,0
2018-02-04,Crocin,N02BE,322.5,38.51083333333334,311,42,286,50.6,366.95000000000005,2,26.92,83,0,56,0
2018-02-05,Crocin,N02BE,318.09999999999997,39.33083333333333,382,381,273,53.0,350.25,2,26.92,83,0,56,0
2018-02-06,Crocin,N02BE,323.2,38.66416666666667,247,138,67,51.5,316.55,2,26.92,83,0,56,0
2018-02-07,Crocin,N02BE,337.7,40.380833333333335,342,211,283,44.8,322.05,2,26.92,83,0,56,0
2018-02-08,Crocin,N02BE,352.09999999999997,40.8875,313,56,191,47.0,349.65,2,26.92,83,0,56,0
2018-02-09,Crocin,N02BE,368.59999999999997,41.32666666666667,411,74,257,47.0,367.812,2,26.92,83,0,56,0
2018-02-10,Crocin,N02BE,361.0,41.41,501,201,49,60.4,357.812,2,26.92,83,0,56,0
2018-02-11,Crocin,N02BE,354.29999999999995,42.17,532,265,26,63.25,338.562,2,26.92,83,0,56,0
2018-02-12,Crocin,N02BE,366.95000000000005,42.87833333333334,249,191,54,36.3,329.262,2,26.92,83,0,56,0
2018-02-13,Crocin,N02BE,350.25,43.02166666666667,69,300,95,17.8,341.662,2,26.92,83,0,56,0
2018-02-14,Crocin,N02BE,316.55,42.415,178,321,31,50.3,318.762,2,26.92,83,0,56,0
2018-02-15,Crocin,N02BE,322.05,43.225,337,209,32,74.6,274.16200000000003,2,26.92,83,0,56,0
2018-02-16,Crocin,N02BE,349.65,45.11166666666667,565,233,210,65.162,243.2,2,26.92,83,0,56,0
2018-02-17,Crocin,N02BE,367.812,46.27706666666667,287,170,46,50.4,236.3,2,26.92,83,0,56,0
2018-02-18,Crocin,N02BE,357.812,46.0104,332,146,101,44.0,229.10000000000002,2,26.92,83,0,56,0
2018-02-19,Crocin,N02BE,338.562,46.697066666666665,211,132,289,27.0,248.70000000000002,2,26.92,83,0,56,0
2018-02-20,Crocin,N02BE,329.262,46.330400000000004,222,168,130,30.2,245.2,2,26.92,83,0,56,0
2018-02-21,Crocin,N02BE,341.662,46.24373333333333,184,149,228,27.4,262.462,2,26.92,83,0,56,0
2018-02-22,Crocin,N02BE,318.762,46.1904,255,169,308,30.0,258.862,2,26.92,83,0,56,0
2018-02-23,Crocin,N02BE,274.16200000000003,45.903733333333335,297,246,264,34.2,263.062,2,26.92,83,0,56,0
2018-02-24,Crocin,N02BE,243.2,45.977066666666666,361,245,48,43.5,259.749,2,26.92,83,0,56,0
2018-02-25,Crocin,N02BE,236.3,46.200399999999995,247,58,258,36.8,256.549,2,26.92,83,0,56,0
2018-02-26,Crocin,N02BE,229.10000000000002,45.35373333333334,258,310,241,46.6,234.94899999999998,2,26.92,83,0,56,0
2018-02-27,Crocin,N02BE,248.70000000000002,45.14373333333333,302,163,33,26.7,230.449,2,26.92,83,0,56,0
2018-02-28,Crocin,N02BE,245.2,44.200399999999995,290,145,329,44.662,205.987,2,26.92,83,0,56,0
2018-03-01,Crocin,N02BE,262.462,44.092466666666674,116,216,344,26.4,205.387,3,26.92,83,0,56,0
2018-03-02,Crocin,N02BE,258.862,43.739133333333335,273,108,71,38.4,207.98700000000002,3,26.92,83,0,56,0
2018-03-03,Crocin,N02BE,263.062,44.0058,352,302,311,40.187,189.5,3,26.92,83,0,56,0
2018-03-04,Crocin,N02BE,259.749,44.3287,262,271,334,33.6,223.9,3,26.92,83,0,56,0
2018-03-05,Crocin,N02BE,256.549,43.6287,102,218,130,25.0,221.1,3,26.92,83,0,56,0
2018-03-06,Crocin,N02BE,234.94899999999998,42.225366666666666,140,214,185,22.2,214.1,3,26.92,83,0,56,0
2018-03-07,Crocin,N02BE,230.449,41.27869999999999,193,212,100,20.2,224.9,3,26.92,83,0,56,0
2018-03-08,Crocin,N02BE,205.987,40.18536666666667,203,172,334,25.8,223.0,3,26.92,83,0,56,0
2018-03-09,Crocin,N02BE,205.387,39.3287,329,75,255,41.0,211.0,3,26.92,83,0,56,0
2018-03-10,Crocin,N02BE,207.98700000000002,39.20203333333333,213,279,311,21.7,254.3,3,26.92,83,0,56,0
2018-03-11,Crocin,N02BE,189.5,38.3587,308,170,338,68.0,207.8,3,26.92,83,0,56,0
2018-03-12,Crocin,N02BE,223.9,39.0587,193,97,247,22.2,205.20000000000002,3,26.92,83,0,56,0
2018-03-13,Crocin,N02BE,221.1,37.78536666666666,116,215,59,15.2,238.6,3,26.92,83,0,56,0
2018-03-14,Crocin,N02BE,214.1,36.1837,187,263,157,31.0,234.6,3,26.92,83,0,56,0
2018-03-15,Crocin,N02BE,224.9,36.00703333333333,121,296,197,23.9,235.29999999999998,3,26.92,83,0,56,0
2018-03-16,Crocin,N02BE,223.0,36.210366666666665,271,357,105,29.0,240.3,3,26.92,83,0,56,0
2018-03-17,Crocin,N02BE,211.0,35.500366666666665,661,77,251,65.0,215.3,3,26.92,83,0,56,0
2018-03-18,Crocin,N02BE,254.3,35.18036666666667,189,283,190,21.5,241.11200000000002,3,26.92,83,0,56,0
2018-03-19,Crocin,N02BE,207.8,33.72496666666667,84,281,269,19.6,249.112,3,26.92,83,0,56,0
2018-03-20,Crocin,N02BE,205.20000000000002,32.6983,170,394,280,48.6,228.512,3,26.92,83,0,56,0
2018-03-21,Crocin,N02BE,238.6,32.85163333333333,282,366,347,27.0,213.436,3,26.92,83,0,56,0
2018-03-22,Crocin,N02BE,234.6,32.85163333333333,130,148,63,24.6,217.036,3,26.92,83,0,56,0
2018-03-23,Crocin,N02BE,235.29999999999998,32.664966666666665,228,57,78,34.0,225.036,3,26.92,83,0,56,0
2018-03-24,Crocin,N02BE,240.3,32.884966666666664,291,392,187,40.0,235.036,3,26.92,83,0,56,0
2018-03-25,Crocin,N02BE,215.3,33.2183,338,32,86,47.312,224.724,3,26.92,83,0,56,0
2018-03-26,Crocin,N02BE,241.11200000000002,33.655366666666666,116,255,292,27.6,227.124,3,26.92,83,0,56,0
2018-03-27,Crocin,N02BE,249.112,33.125366666666665,218,239,241,28.0,237.124,3,26.92,83,0,56,0
2018-03-28,Crocin,N02BE,228.512,32.832033333333335,78,128,117,11.924,254.2,3,26.92,83,0,56,0
2018-03-29,Crocin,N02BE,213.436,31.676166666666667,155,154,162,28.2,265.0,3,26.92,83,0,56,0
2018-03-30,Crocin,N02BE,217.036,31.726166666666664,311,170,145,42.0,256.525,3,26.92,83,0,56,0
2018-03-31,Crocin,N02BE,225.036,31.637433333333334,321,306,310,50.0,246.525,3,26.92,83,0,56,0
2018-04-01,Crocin,N02BE,235.036,32.4241,288,299,128,37.0,209.525,4,26.92,83,0,56,0
2018-04-02,Crocin,N02BE,224.724,32.377433333333336,306,291,222,30.0,204.525,4,26.92,83,0,56,0
2018-04-03,Crocin,N02BE,227.124,32.037866666666666,233,345,156,38.0,204.825,4,26.92,83,0,56,0
2018-04-04,Crocin,N02BE,237.124,32.184533333333334,230,54,71,29.0,203.825,4,26.92,83,0,56,0
2018-04-05,Crocin,N02BE,254.2,32.31786666666667,223,176,166,39.0,182.225,4,26.92,83,0,56,0
2018-04-06,Crocin,N02BE,265.0,32.87786666666667,348,290,155,33.525,171.7,4,26.92,83,0,56,0
2018-04-07,Crocin,N02BE,256.525,33.32203333333333,229,259,65,40.0,155.7,4,26.92,83,0,56,0
2018-04-08,Crocin,N02BE,246.525,33.795366666666666,0,105,144,0.0,175.7,4,26.92,83,0,56,0
2018-04-09,Crocin,N02BE,209.525,32.4287,99,11,189,25.0,191.2,4,26.92,83,0,56,0
2018-04-10,Crocin,N02BE,204.525,32.5387,149,15,53,38.3,168.9,4,26.92,83,0,56,0
2018-04-11,Crocin,N02BE,204.825,31.5487,124,241,79,28.0,166.15,4,26.92,83,0,56,0
2018-04-12,Crocin,N02BE,203.825,31.74203333333333,103,237,61,17.4,180.125,4,26.92,83,0,56,0
2018-04-13,Crocin,N02BE,182.225,31.815366666666666,92,344,236,23.0,172.125,4,26.92,83,0,56,0
2018-04-14,Crocin,N02BE,171.7,31.5487,218,181,75,24.0,188.525,4,26.92,83,0,56,0
2018-04-15,Crocin,N02BE,155.7,31.55203333333333,148,373,250,20.0,211.025,4,26.92,83,0,56,0
2018-04-16,Crocin,N02BE,175.7,31.25203333333333,269,124,51,40.5,186.087,4,26.92,83,0,56,0
2018-04-17,Crocin,N02BE,191.2,30.435366666666663,135,84,247,16.0,190.087,4,26.92,83,0,56,0
2018-04-18,Crocin,N02BE,168.9,30.25203333333333,107,87,292,25.25,182.937,4,26.92,83,0,56,0
2018-04-19,Crocin,N02BE,166.15,30.440366666666666,252,366,17,31.375,169.562,4,26.92,83,0,56,0
2018-04-20,Crocin,N02BE,180.125,29.866200000000003,67,229,35,15.0,197.562,4,26.92,83,0,56,0
2018-04-21,Crocin,N02BE,172.125,29.466200000000004,253,62,78,40.4,184.41199999999998,4,26.92,83,0,56,0
2018-04-22,Crocin,N02BE,188.525,29.992866666666668,385,351,325,42.5,155.91199999999998,4,26.92,83,0,56,0
2018-04-23,Crocin,N02BE,211.025,30.276200000000003,76,93,148,15.562,154.47500000000002,4,26.92,83,0,56,0
2018-04-24,Crocin,N02BE,186.087,29.4616,148,246,91,20.0,140.675,4,26.92,83,0,56,0
2018-04-25,Crocin,N02BE,190.087,28.5512,58,32,261,18.1,160.775,4,26.92,83,0,56,0
2018-04-26,Crocin,N02BE,182.937,28.23453333333333,98,399,155,18.0,170.037,4,26.92,83,0,56,0
2018-04-27,Crocin,N02BE,169.562,27.9012,332,110,257,43.0,135.787,4,26.92,83,0,56,0
2018-04-28,Crocin,N02BE,197.562,28.937066666666666,167,174,148,27.25,132.537,4,26.92,83,0,56,0
2018-04-29,Crocin,N02BE,184.41199999999998,28.905399999999997,58,145,349,14.0,136.737,4,26.92,83,0,56,0
2018-04-30,Crocin,N02BE,155.91199999999998,27.972066666666663,64,294,73,14.125,144.612,4,26.92,83,0,56,0
2018-05-01,Crocin,N02BE,154.47500000000002,26.77623333333333,45,189,26,6.2,153.412,5,26.92,83,0,56,0
2018-05-02,Crocin,N02BE,140.675,25.749566666666666,301,172,325,38.2,139.612,5,26.92,83,0,56,0
2018-05-03,Crocin,N02BE,160.775,26.0229,170,204,20,27.262,151.35,5,26.92,83,0,56,0
2018-05-04,Crocin,N02BE,170.037,25.664966666666665,26,123,262,8.75,161.6,5,26.92,83,0,56,0
2018-05-05,Crocin,N02BE,135.787,24.989966666666664,119,313,27,24.0,164.6,5,26.92,83,0,56,0
2018-05-06,Crocin,N02BE,132.537,24.489966666666664,61,225,49,18.2,160.8,5,26.92,83,0,56,0
2018-05-07,Crocin,N02BE,136.737,23.979133333333333,205,127,54,22.0,158.8,5,26.92,83,0,56,0
2018-05-08,Crocin,N02BE,144.612,23.379133333333336,67,16,223,15.0,157.8,5,26.92,83,0,56,0
2018-05-09,Crocin,N02BE,153.412,23.879133333333336,121,170,190,24.4,146.8,5,26.92,83,0,56,0
2018-05-10,Crocin,N02BE,139.612,23.859133333333332,292,159,136,39.0,123.8,5,26.92,83,0,56,0
2018-05-11,Crocin,N02BE,151.35,23.88246666666667,87,188,317,19.0,134.8,5,26.92,83,0,56,0
2018-05-12,Crocin,N02BE,161.6,23.58246666666667,117,189,159,27.0,126.19999999999999,5,26.92,83,0,56,0
2018-05-13,Crocin,N02BE,164.6,23.90246666666667,147,45,29,14.4,156.79999999999998,5,26.92,83,0,56,0
2018-05-14,Crocin,N02BE,160.8,23.6158,122,229,312,20.0,151.39999999999998,5,26.92,83,0,56,0
2018-05-15,Crocin,N02BE,158.8,23.482466666666664,94,98,54,14.0,145.462,5,26.92,83,0,56,0
2018-05-16,Crocin,N02BE,157.8,23.282466666666664,96,360,118,13.4,143.06199999999998,5,26.92,83,0,56,0
2018-05-17,Crocin,N02BE,146.8,22.379133333333332,164,14,332,16.0,147.262,5,26.92,83,0,56,0
2018-05-18,Crocin,N02BE,123.8,22.379133333333336,258,267,335,30.0,133.662,5,26.92,83,0,56,0
2018-05-19,Crocin,N02BE,134.8,22.537466666666667,193,56,171,18.4,131.524,5,26.92,83,0,56,0
2018-05-20,Crocin,N02BE,126.19999999999999,22.104966666666666,255,131,104,45.0,135.786,5,26.92,83,0,56,0
2018-05-21,Crocin,N02BE,156.79999999999998,23.104966666666662,59,153,24,14.6,140.786,5,26.92,83,0,56,0
2018-05-22,Crocin,N02BE,151.39999999999998,22.244966666666663,61,284,252,8.062,153.974,5,26.92,83,0,56,0
2018-05-23,Crocin,N02BE,145.462,21.097033333333332,83,25,290,11.0,159.37399999999997,5,26.92,83,0,56,0
2018-05-24,Crocin,N02BE,143.06199999999998,20.944966666666666,149,196,163,20.2,150.57399999999998,5,26.92,83,0,56,0
2018-05-25,Crocin,N02BE,147.262,20.951633333333334,123,21,273,16.4,163.17399999999998,5,26.92,83,0,56,0
2018-05-26,Crocin,N02BE,133.662,20.89496666666667,163,295,237,16.262,169.91199999999998,5,26.92,83,0,56,0
2018-05-27,Crocin,N02BE,131.524,20.837033333333334,482,128,124,49.262,143.05,5,26.92,83,0,56,0
2018-05-28,Crocin,N02BE,135.786,21.04576666666667,102,265,143,19.6,142.45,5,26.92,83,0,56,0
2018-05-29,Crocin,N02BE,140.786,20.79076666666667,80,367,73,21.25,141.2,5,26.92,83,0,56,0
2018-05-30,Crocin,N02BE,153.974,21.032433333333337,53,323,339,16.4,142.05,5,26.92,83,0,56,0
2018-05-31,Crocin,N02BE,159.37399999999997,21.10826666666667,93,86,87,11.4,149.64999999999998,5,26.92,83,0,56,0
2018-06-01,Crocin,N02BE,150.57399999999998,21.2816,193,330,344,29.0,129.64999999999998,6,26.92,83,0,56,0
2018-06-02,Crocin,N02BE,163.17399999999998,20.974933333333333,208,83,208,23.0,127.64999999999999,6,26.92,83,0,56,0
2018-06-03,Crocin,N02BE,169.91199999999998,20.832866666666668,186,279,176,22.4,138.45,6,26.92,83,0,56,0
2018-06-04,Crocin,N02BE,143.05,21.287866666666666,99,369,32,19.0,136.45,6,26.92,83,0,56,0
2018-06-05,Crocin,N02BE,142.45,21.121199999999998,98,270,125,20.0,134.636,6,26.92,83,0,56,0
2018-06-06,Crocin,N02BE,141.2,21.181199999999997,201,147,321,17.25,139.636,6,26.92,83,0,56,0
2018-06-07,Crocin,N02BE,142.05,21.022866666666665,91,15,336,19.0,142.636,6,26.92,83,0,56,0
2018-06-08,Crocin,N02BE,149.64999999999998,21.1562,43,79,69,9.0,144.769,6,26.92,83,0,56,0
2018-06-09,Crocin,N02BE,129.64999999999998,20.642866666666666,90,196,130,21.0,133.769,6,26.92,83,0,56,0
2018-06-10,Crocin,N02BE,127.64999999999999,20.042866666666665,142,69,327,33.2,124.569,6,26.92,83,0,56,0
2018-06-11,Crocin,N02BE,138.45,20.5162,120,301,25,17.0,121.569,6,26.92,83,0,56,0
2018-06-12,Crocin,N02BE,136.45,20.182866666666666,189,301,108,18.186,126.38300000000001,6,26.92,83,0,56,0
2018-06-13,Crocin,N02BE,134.636,20.30906666666667,234,177,83,22.25,119.19500000000001,6,26.92,83,0,56,0
2018-06-14,Crocin,N02BE,139.636,20.38406666666667,188,312,25,22.0,133.195,6,26.92,83,0,56,0
2018-06-15,Crocin,N02BE,142.636,20.650733333333335,115,54,212,11.133,134.062,6,26.92,83,0,56,0
2018-06-16,Crocin,N02BE,144.769,20.575166666666668,36,178,27,10.0,138.062,6,26.92,83,0,56,0
2018-06-17,Crocin,N02BE,133.769,20.375166666666665,205,208,145,24.0,143.062,6,26.92,83,0,56,0
2018-06-18,Crocin,N02BE,124.569,20.175166666666666,87,325,183,14.0,160.124,6,26.92,83,0,56,0
